t,ax,ay,az,gx,gy,gz
0.0,-0.08313995106700474,0.15183054503098525,9.723807525386942,-0.9120291851031487,1.0567604951547882,0.0011238753946020527
0.005,0.23451493021031974,0.2595780170265265,9.802698581207292,-0.6591264105209399,0.18318463572217145,0.030884068686059085
0.01,0.3147030072156174,0.1523946592126919,9.813046379566284,0.15842280908420936,0.2090570108683807,0.13350965000352988
0.015,0.018898872388368914,0.017739081627952413,9.766416098778798,0.1780468705429701,-0.2442557696699171,-0.10327629452489512
0.02,0.11924357509905895,0.07830490539602068,9.947121179665627,-0.6469037467746107,0.8009645245250107,0.7783417277852481
0.025,-0.1268718993461904,-0.008994171285472247,9.657195022914737,-0.12704715850250575,-0.24012863288978423,-0.6636585242478198
0.03,-0.1943639993754931,-0.20780990602308688,9.52309407737577,-0.001570398410068882,-0.2258719331676793,-0.5777247541171445
0.035,0.07931855042520376,-0.07182781483087608,9.745749214794959,0.12276395785421584,0.3058674317750138,0.07256800326098067
0.04,-0.02909155531879838,0.054612530435385415,10.002715022365795,-0.553220309918819,-0.7905559338826953,-0.2774506952563877
0.045,0.1531234968455375,0.010822161729140302,9.91997912475634,0.42804625653856593,-0.6584360454127007,-0.036066467617167565
0.05,0.1677871492558802,-0.42460317701574335,9.839771355380428,0.20373408578479812,-0.11402667852076569,-0.5576411786235556
0.055,-0.12417293654115864,0.28862878443593654,9.688496689026435,-0.09754650274006882,0.3284545402269,0.3935175598924673
0.06,0.18739087083167733,-0.30114417932306564,9.722280310527648,-0.129946309806685,-0.35556409749701307,-0.04855832226179912
0.065,0.30099226780673577,0.14880744774065777,9.46574397577917,-0.45800169698960014,-0.3182366312771274,0.46726171971777786
0.07,0.3312873072990607,0.2023953074572461,9.666046329436593,-0.3013938231758883,0.4497662845393269,-0.1835592772808638
0.075,-0.3382946629500779,0.09698353017908662,9.630484186612625,-0.3211700929009909,0.04915720312013099,0.5219686962566925
0.08,0.1601800703206027,-0.056056400412120656,9.862717747955132,0.5253609786971887,0.08030106296507131,-0.1280285638996569
0.085,-0.23295918906224888,0.2067889754183705,9.791667764106908,-0.25123643566838944,-0.2618364723213005,0.0019313377081758318
0.09,-0.20462870719492146,0.15378119482638852,9.489731778385842,-0.44293902350028214,-0.05887040283099995,-0.30575708654362366
0.095,-0.010352319437936167,-0.18203816097694886,9.746046990235705,-0.39259448022759735,-0.07081439815237418,-0.6074166573808608
0.1,-0.1852710274520351,0.1480106481421147,9.512004305052182,0.2224670888154225,0.2933858364293889,0.12170926656101637
0.105,0.32407042657851975,0.20266167443193536,10.045440568926544,0.09218586405853528,-0.021576384514946426,0.20626908441505157
0.11,-0.09499979448793992,0.24341503952024507,9.825232876284321,0.18526718376683027,-0.06629579825399692,0.2669136676749429
0.115,0.19459674621690376,-0.22523231135776292,9.567984503854888,0.0634079385160992,-0.09673268675986071,1.024760566017686
0.12,0.029168316673876316,-0.3473244705726617,9.90206308433946,0.0661637393691051,-0.1495054663045641,-0.6884292294990216
0.125,0.2347366204870586,0.1880909272016269,9.821838008931639,-0.24163667286889737,-0.28766713579624487,-0.804571699833525
0.13,-0.08687676659885361,0.03700741803549903,9.984146349197408,0.11197964883724287,-0.06891843412234995,0.5265573067351476
0.135,0.13684927540775713,0.1422767777656997,9.977718808418267,-0.5057938113135023,0.6055645888108983,0.12820771743668213
0.14,-0.2948878547027,-0.21954488296218658,9.59132644593604,0.6850437315223484,-0.4269614859471075,-0.6141310369331465
0.145,0.06590605694643206,0.10646814583532037,9.58984219269817,-0.5928731597103845,-0.4745537337658309,0.3165031555332747
0.15,0.612579954786745,-0.07966789958514048,9.947390531083474,0.12031134927872313,0.2143546046086201,-0.5127741020092728
