t,ax,ay,az,gx,gy,gz
0.0,0.13513514676310834,0.2556365312735202,10.229133080340189,-0.1177277233616574,-0.5974275293427603,0.14247509831056537
0.005,0.21091651273290346,0.16361849732512335,9.66364009649321,0.22803328345828036,-0.5873043702949872,0.010587317535712995
0.01,0.08572116930436159,0.11845817819123963,10.19916480117863,0.21041917483983277,0.39277100777669044,0.5257612402760853
0.015,0.15965999037199927,0.2025591248113756,9.612432072010126,-0.557563270790601,-0.17612187507729463,-0.09620243957109072
0.02,-0.18617903989783857,0.009513659490953437,10.469829240672844,0.19237403998788116,0.5758638426542851,-0.22362093802189678
0.025,-0.09844722603619614,-0.010804126200007673,9.94157597663744,0.26109619024646363,-0.61124622856094,-0.7361170718513992
0.03,-0.18055136817621564,-0.4544497792893452,9.990583406012094,-0.023295979423214604,-0.38185230177858975,-0.63555261769006
0.035,0.28547607656245433,0.24336521715491577,9.54493830288875,0.13706287385878008,-0.2752868070057849,-1.2313935242572034
0.04,0.03423955442406737,0.28836131252942837,9.904918924034561,0.9009706475169221,-0.07137659813622126,-0.3561528662094276
0.045,0.014517200828375834,0.44870594396108276,9.764033787867492,-0.47796224688027766,1.3698290280800338,-0.7748566789999676
0.05,0.162373039854574,-0.1428709237185472,10.071146503397332,-0.07732767845067731,0.06205837454344237,-0.6844078321006576
0.055,-0.3366041471039487,-0.16929850374361613,9.666104209168802,-0.08885575155215475,-0.5462893420056827,0.4512308437695692
0.06,-0.020975982224770092,-0.11242272375164174,9.650283351234341,1.0856023988943284,1.112939558761581,0.12485528645034549
0.065,-0.24440808510716236,-0.14245930159812864,9.853424038706901,0.20926661057324042,-0.2640838481551605,0.6850807199896601
0.07,0.17648634665259905,-0.038951597921502115,9.739661782871414,-0.47422685919577,0.2901125940895551,0.880238498236839
0.075,-0.3777369614182908,0.37525665648489337,9.840909300129283,-0.3663268138406007,-0.19913432121178484,0.36093734410065303
0.08,0.1221149681974131,-0.4940414482750436,9.693699354605181,-0.6189057017339925,0.018520303292695044,-0.8362244325349951
0.085,-0.12388525469686838,-0.2425335946793299,9.92603601551263,0.5563144751693158,-0.28357492445351073,0.27973211567712825
0.09,-0.3413821002011561,-0.2846280648990848,9.63783442450409,0.3316252641677167,-0.29964102369161044,0.16660367089383443
0.095,0.26021783060535797,-0.44312678680736123,9.54521393592019,0.9815025018036762,1.6131584105614984,0.7884557682574547
0.1,0.13786172382202927,0.06513433758001787,9.863851947735313,-0.7411324141890414,-0.1936196580288601,0.776879261882797
0.105,-0.06244761419574649,-0.13391985310541796,10.263847584340693,-0.22885415385787256,-0.39798808250250806,-0.08256776729307061
0.11,0.3038849102246417,-0.33923804887755127,9.622836091809052,0.5310633547824094,-0.30682397211676643,0.5373335270036612
0.115,-0.2620248583612294,0.16053894177285655,9.954608244024143,-0.7415530636091732,0.5432216736063654,0.36272872703257775
0.12,-0.05292672086907635,-0.008585369544978839,9.658305521807671,0.027158223717963205,0.2780764427867924,0.14664622803594066
0.125,0.04982280326435029,-0.13913534128244193,10.182459503729305,-0.36772036577338457,-0.797457275015967,-0.24823617043358906
0.13,0.06450692665067012,-0.41497941178389053,9.789795977174698,-0.5483299083034313,-0.18316743193278903,-0.027470311342332104
0.135,0.25782506197391863,0.2705785364981998,9.876849035334685,-0.5952725319035671,-0.4364414321134175,0.2561734919081152
0.14,0.19066495798208283,-0.047218686980905894,10.31006917844066,0.2449798929344765,0.8635973838041695,-0.10068875869078353
0.145,-0.2670853578393634,-0.2662292104110318,9.886873939327582,-0.11137195414774008,-1.0727573369482566,-0.7008922377144851
0.15,-0.06910754849388644,0.46768298682007564,9.583582642314552,-0.4820073296903151,0.10878447597145915,-0.1442231535728274
0.155,0.0029272784272047075,0.3405266583914812,9.845515790832973,-0.7407215662299259,1.3465559449044924,-0.283065267210697
0.16,0.08315738832949349,0.02292006162260734,9.635391181001914,0.6037695821940565,0.430448322771737,0.05419657328479855
0.165,-0.39484833814648596,0.35222229251600146,9.65649225693798,-0.8244100398088038,-0.23719855620782412,-0.2276799946894488
0.17,-0.21768570770376036,0.39121166538775465,9.489436743398835,1.0492232152868313,-0.14016610483600422,-0.8718343812041013
0.17500000000000002,0.07856840226755799,-0.03833801884513293,9.743652617513849,-0.2838384250759508,0.500358312862512,-0.5569968107782068
0.18,-0.14694342929706605,0.29775476837474324,9.62673957242806,0.6953761440285693,-0.6110761107837575,-1.245412166436811
0.185,-0.0013639519944220798,0.13596466427103637,9.373423048897648,-0.39740716791296193,-0.9224078788390907,-0.6044498951602653
0.19,0.143288750849785,0.07452114828986724,9.665171134140705,0.8494418578418632,0.03805010482247455,0.1625697598521154
0.195,0.2969288756211918,-0.43660412805448967,9.74620816700431,0.5200476070124957,0.40346296934815634,-0.0694017923659666
0.2,-0.3618618122605851,-0.35219377587456974,10.009680896539601,-0.6491402981825956,0.45940791795705177,-0.18144287986654906
