t,ax,ay,az,gx,gy,gz
0.0,0.08903585148999794,0.19197330025596235,9.927423951262071,0.3469546013201965,1.2038943779064857,-0.32036978911564395
0.005,0.15403875987321003,0.15333923797641472,10.094115187026347,-0.22625708869527109,-0.06042026289459511,0.08848422191809888
0.01,0.13677616484880206,0.03584600818071331,9.570434742659048,0.11848384229871267,-0.2580941817766894,0.04991478227098901
0.015,-0.08380180532690405,0.06382356557663933,9.800568102514093,-1.266728577633904,0.3283738511764418,0.23988401722881506
0.02,0.15759966625282412,0.11000666035535711,9.959105502858685,-0.5489927157807558,0.9945143074754064,0.6890455966108416
0.025,0.20812820652286834,-0.04653045384363949,10.130469570809465,0.03306054663796524,-0.032518738287169086,0.010896968712990947
0.03,0.3234836533414012,-0.010560688584132519,9.951977705275663,-0.004197676452456321,-0.05004323356354452,-0.3235329595617369
0.035,0.011351264824779092,0.09280148803950629,9.95207736587778,-0.16354056340522027,0.48297720478343853,0.12557146325529328
0.04,0.11222118832714585,0.18118212209085172,9.603672519682512,0.08761268093303426,-0.3653023289848532,0.12733046359278227
0.045,-0.3540865680224005,0.20619543036830806,10.101115878413008,0.35471789511084795,-0.20788988925477878,-0.39453911566092453
0.05,-0.11943599346765069,0.023351927342659954,9.711095378808878,-1.0060550024609183,-0.3317692694653756,0.5482692307495236
0.055,-0.055469730040215395,-0.03624793542823456,9.835355773822606,-0.2221861012140279,-0.5021481270334986,-0.09576315648862836
0.06,-0.19627834331808156,-0.183304880459091,9.963510944511102,0.027963158333177297,0.04319254485042411,-0.3932946347548467
0.065,0.1685190923526638,-0.04425300379796743,9.781588346117045,0.3351282149372611,-0.536100784136977,-0.9184157756143426
0.07,0.05349135983754233,0.25030358221458826,9.721451379287604,0.708221784708815,-0.6246967362045243,0.31722901466953624
0.075,-0.01377858546274535,-0.08209817039295789,9.681283585886282,0.12110882027013962,-0.3048340935117083,-0.22039971578549578
0.08,0.2524036806570958,0.003910288566983213,9.732705107030784,0.4075074058742726,0.4941596578157555,-0.26386563784998857
0.085,0.06798936748111,0.12194206641556793,9.997697885913666,-0.2680766698120832,0.4373311424503814,-0.2864729990547246
0.09,0.04395325427218191,-0.2622421838536741,9.55683656797552,-0.0406588330263608,0.555201665298896,-0.002997536721768327
0.095,-0.27148581820206796,0.1359097788930555,9.590857547629236,0.10543428089879071,0.2265109002617091,0.9590208761330548
0.1,-0.09930219157110151,0.06389693799292155,9.329577564824609,0.05523396865453337,-0.1776409235989359,-0.2273424148542668
0.105,0.2574459307348455,0.15922593806114269,9.559355237573818,-0.5318239445015159,0.093519597320447,-0.27648320041080693
0.11,0.04478934433886324,0.19222316812700924,9.562427185661383,-0.9852345274195504,0.16345971499942283,-0.12749752806757939
0.115,-0.030648100195683637,0.3355379294454712,9.726902272278245,0.01705438220437777,-0.8660060385202418,0.5818514112719789
0.12,-0.01263863464945134,-0.18019615764988703,9.737074629146653,0.24115307392214497,0.3973009294511435,0.316348068190938
0.125,-0.07692983056152855,0.04990423461772994,9.985206434921022,0.9201478141984417,0.02307123566892962,0.23035351528751075
0.13,0.34292599530224743,0.01208399374047495,9.965072114216214,-0.18617049675001632,0.6685918387470029,0.2319054069441608
0.135,0.053362218461844795,0.08178807746973016,9.67736415710148,-0.3197160370554618,0.5921418281981272,0.09289793896497678
0.14,0.2357190673138971,-0.08520260894367246,9.52034780773587,-0.7219220215404666,0.44233235008000904,0.35101979490227464
0.145,-0.12908394694793804,-0.37866131696011707,9.578532915950893,0.7117458184337221,-0.5167038604101309,-0.24573251985804836
0.15,0.3323474646326494,0.22939299999678273,9.5902378394506,-0.1385701807432821,-0.07306750018426478,-0.22387303074672163
0.155,0.2402341764792354,0.2233467540386887,9.405144070530259,-0.08272749015688208,-0.3178249240069496,0.44062432962920417
0.16,0.30824807386917397,0.22971985832120675,9.846855730176127,-0.24436969570346417,0.163698174019972,-0.12152433000607066
0.165,-0.3101612280215779,0.1158624045555407,10.171674480800565,0.288885505836614,0.16150953618256483,-0.9972455052965206
0.17,-0.12147852587567141,-0.06038739576208835,9.907342807440273,0.10140021205338395,0.3017901398558481,-0.5059670196639675
0.17500000000000002,-0.164907132413221,0.0028240685970379025,9.532551144004325,-0.002437025298876737,-0.4418667884462652,0.766231931720297
0.18,0.002876991152705854,-0.04591004407233675,9.774156787083196,0.21782645174988055,0.10825005224926777,0.017253562436265503
0.185,-0.40183372968414705,0.03327216517536327,9.84270204741332,0.07389216913725252,0.6158532975056887,1.0093980915843823
0.19,-0.2177598194920854,-0.0859458528458116,9.64195404374875,-0.01154537760657634,0.007280946404219925,0.6175890431390247
0.195,-0.167842932156126,0.07454352867589897,9.835880959029806,0.08133614850907923,0.5137874760251517,0.17894123397785042
0.2,-0.3406607968626304,-0.08814837505547352,9.633261076207626,-0.30032763889623093,0.25914381267941855,0.2504851145753323
0.20500000000000002,-0.12277728516763156,0.10639249015323578,9.900191106984819,-0.05494660578673246,0.5757421490187302,0.20005339456502563
0.21,0.022110345131028632,0.13083932212597824,9.818817942598214,0.15547717326550578,0.13756639690326572,0.03627245417095287
0.215,0.1293883173829865,0.08511926969060427,9.574582698918787,0.6800789731099806,0.5722807662535295,0.4883966579215239
0.22,-0.2641708005427978,0.12033675151892789,9.693591846074343,-0.4950010763072181,0.2875222406310333,0.8121434666822247
0.225,-0.15438803590625105,0.06887009225253664,9.433375834362604,-0.6864263240939177,0.2489997223787767,0.7494781313603018
0.23,-0.06518917601229485,0.11582368149868588,9.890243717456427,-0.6228338905919334,0.3863896779057324,-0.8295847949020067
0.23500000000000001,-0.027878203611639632,-0.3118711879361261,9.9172702438601,-0.3132313315896,-0.904705507514491,0.8397459992177029
0.24,-0.048069145408053085,0.16448561944126397,9.871327767277084,0.4445882973820008,0.08872004163025919,0.22299875425512553
0.245,-0.2535192891838007,-0.04656878929965748,9.773874753169709,-0.5087039715313589,0.21407379875242458,0.3004767073674247
0.25,-0.14059942412394755,-0.025224245676422053,9.651494885791012,0.13943465480242387,0.7499005468120283,0.39714191445983643
0.255,0.053404430124086424,0.24342810302159712,9.362041712655301,1.2189843572637171,0.6545974078026534,0.5547220237869018
0.26,-0.4393218218207407,-0.0429275075110986,9.758631110815776,0.3039051939928305,0.8818149269248946,0.04931418182985132
0.265,0.17870206605619782,-0.21649400458808044,9.607714684030627,0.6380649606500106,0.6230999941101952,0.49416677296723355
0.27,0.38009502701149045,0.27644405770384095,9.544135376211143,-0.3198088376408295,0.9688885694905346,-0.032001671627864235
0.275,-0.0072695633640356035,-0.02076518518016312,9.691117366764407,0.6066184869886435,-0.9274301157387169,-0.11212036636762014
0.28,-0.3288665615575259,0.32775354086192904,9.973211458477987,0.5683032721162501,0.18146718712292703,0.04449078877087894
0.28500000000000003,-0.43605465493791373,0.29975353557439344,10.043194045508523,0.2732737713555861,-0.8185839614939479,0.5387548429188138
0.29,0.31219803393597445,0.2798820580971761,9.923695833121704,-0.07471426570213668,-0.1542137748871909,0.4786645666156752
0.295,0.11211558768019275,-0.17106852734908684,9.612840183651423,-0.1947307524789516,-0.6639753421369213,-0.6942664119286008
0.3,0.08264584969422221,-0.16502855953357376,10.05980120616874,-0.16177880917620266,-0.10058479881864386,-0.15984714295628816
0.305,0.09866063344906527,-0.14682550205012626,9.814945920014857,-0.09257600739548652,-0.13565255710537527,0.6239458358095291
0.31,0.23357947563796733,0.012930621727427278,9.471157682526915,-0.1644439350222737,0.360001079623738,-0.29036695977442023
0.315,0.1499816097229977,-0.21996054058334868,9.75557396198088,-0.28520373090296025,0.7934365453004283,-0.08382111519400398
0.32,0.22089111782086168,0.04572836016876201,10.013618536169108,-0.09786839010744898,0.015684458082618567,-0.9444117766289467
0.325,-0.13859405406418548,0.2504124890257508,9.757812996309934,0.07877255265917553,-0.2602813864119698,-0.07660983554092494
0.33,0.09557130002569993,0.22267460982634454,9.786597127081379,0.09355679330729093,0.11814002209877199,0.2796457184821194
0.335,-0.23838008308108172,0.04468221380982922,9.94149892710112,0.587274600250207,0.11314412622438084,-0.34058818508234007
0.34,0.13692076466240655,-0.042658234382075194,9.23230476268015,-0.033609466094876965,-0.09739759063777424,0.6213065880101013
0.34500000000000003,-0.1517029265339082,0.2333952137838146,9.831399259951674,0.13093880908374853,0.21915469579883548,0.6000290153888788
0.35000000000000003,0.15447917452458418,0.044597994654288264,10.079302452393556,0.3886782642286088,0.4904617854980133,-0.1298933183674115
0.355,-0.3663367432377567,0.030175949582800007,9.686475191023442,0.6932985018760878,-0.3028265823705907,0.0018438617013615414
0.36,0.3721639109621765,0.08657929602221409,10.067193411973028,-0.4690607677292361,0.7171396249818489,0.1012214321297447
0.365,-0.21338820416315782,0.13654859226307633,9.340049289004053,-0.17076945477252337,-0.25386011811047643,-0.12302666717158049
0.37,-0.14805099050814768,0.043704983944095784,9.865050551723627,0.005963637652851233,-0.16544498119301115,0.3764299674672141
0.375,-0.5702575545447486,-0.025802311433762545,9.57652627720012,-0.34740506822708983,0.204426862452123,0.386409408295211
0.38,-0.0631553437141941,-0.04524477509286509,9.896831216506968,0.533893976060968,0.04242956662593388,-0.8246877191460955
0.385,0.06464942410285826,-0.13436671563700298,9.9246678370841,-0.22612712702000135,-0.2578662185201209,-0.22871640619906836
0.39,0.2596104049485967,0.05691286710983401,10.084093542034584,-0.047303759819793775,0.07591291126752021,-0.11442414790950722
0.395,0.024398037311722274,-0.16535648706866268,9.851067630342069,0.5523480970259375,-0.14375243743314606,-0.016078608465178567
0.4,-0.006096926649115968,0.007110685301829717,9.436821105179199,-0.3805567759587384,-0.6706663563171209,-0.6885234841525069
0.405,-0.06568357722857246,-0.004039166150779989,9.734639960465875,0.43979216606128174,0.09336784863798914,0.06437599888768314
0.41000000000000003,0.11581308741762185,-0.2621158682141748,9.862985847854903,0.2545947532341658,0.48802143518303454,0.7117616638591068
0.41500000000000004,-0.16577876390099874,-0.1666269961543137,9.573053965342938,0.1778808604888021,0.46934522368819903,-0.5226306012310414
0.42,0.011702417333413373,-0.20322987034315704,9.690779742460492,-0.94658464116781,0.20278375673620705,-0.7351724753816188
0.425,-0.09659445804506986,0.2012271407165697,9.872745895217493,-0.6432102918848599,0.0022291506921358222,-0.3212175923025892
0.43,0.2637388149686746,-0.11261590282579147,9.839910423501111,-0.12404408460624265,0.044084543835146595,0.2745016197364198
0.435,-0.2099634194126234,0.1963283388249013,9.96168232503401,0.3966753524353923,-0.1372824152824076,0.09647933707043681
0.44,-0.26393496371673647,-0.1804642378524716,10.071810830384775,0.2511901164611284,0.7689855011160726,0.09421222180475891
0.445,0.21263156648213677,0.03166350369422086,9.723203975388921,0.3886779271922729,0.208611370879692,-0.06875014986461694
0.45,0.011362216404113022,0.10317520296063604,10.111973529887061,0.5295256508074759,0.2005100677668229,0.5091742430192042
0.455,-0.022105853830973726,-0.10754360394193987,9.94405202536675,-0.6660683136999315,-0.4007689031219449,1.1874334122060635
0.46,0.17378541486405708,0.233805062011453,10.010839691438445,-0.7643186031116617,-0.16884142240861,-0.5483966573466338
0.465,-0.02720985582092371,-0.09877502075646107,9.718828117181454,0.17153912535112997,-0.4123026014256845,-0.5663440955976494
0.47000000000000003,0.051862947970775564,0.22273103528755522,10.028144216719326,0.75979563901605,-0.19998044737768406,0.5451414322838678
