t,ax,ay,az,gx,gy,gz
0.0,0.008304148460049437,-0.04166202896221702,10.130382525268239,-0.3734367836604209,-0.4388399813975799,-0.4492358576904795
0.005,0.13404468867965544,0.04513250878927569,10.153493791990241,-0.23652723231974715,0.5111890016639582,-0.7426732067297411
0.01,0.19891222131942216,0.06475342557155592,9.846024385354664,0.4840061789193942,-0.8744786086922903,-0.09321302592016426
0.015,-0.01235522614929274,-0.19306938143932525,9.78111675055208,-0.43374756214911375,0.5181889171378947,0.16390964232547664
0.02,0.013988892468061054,-0.04231995681307551,9.564799249789468,-0.24549294128776714,-0.5440819066948172,0.09352413673031651
0.025,-0.1133566229629522,0.11759763036000037,9.760969716340602,0.19365982150375677,0.7084533897153922,-0.7026281167610486
0.03,0.25875227731653005,0.17074938239675602,9.53384491269224,-1.1600837352508742,1.0964820197536722,1.1635644991004905
0.035,0.4604112534646249,-0.0528200722294632,9.80874293158601,0.010058918830736582,0.7455995105897693,-0.4053438581479855
0.04,0.01924362015519418,0.1602042740342301,9.626168888751709,-0.8187263955528871,-0.19860429983497077,0.11248403696687469
0.045,-0.0751645010507124,0.03809167514392088,9.739839738816439,0.2271330532531876,-0.5074470456028072,0.38550785196030346
0.05,-0.011735283444767191,-0.6244568415074019,9.902887000940954,0.02738341348191494,-0.4041492637523598,-0.4169714876084565
0.055,0.002080348688422689,0.13065138960038858,9.914514191762015,0.8416509590433656,0.07175854890774708,0.6608666872503375
0.06,0.21888735924482097,0.4151627659216726,9.884433573319622,0.8040762430768635,0.6043871103545274,0.1600290662974063
0.065,-0.08566746495445043,-0.09605055475340782,9.75649017701563,-0.8078351673489156,0.22073635377381837,-0.28103391907172093
0.07,0.11838648011648166,0.1381782450097615,9.703447237239269,-0.40117631897786116,0.046672373246593554,0.10260527829904813
0.075,-0.1253897574982148,-0.07511405254992443,9.461386736353374,-0.4500959685509686,-0.32929740293490484,0.54263663885695
0.08,0.03085072546725806,0.14886355063073461,9.899301140575583,0.8414124457349046,-0.5080006269494532,0.20269037658628927
0.085,-0.05636830211645299,0.005187175112805429,9.917109991829788,-0.5599306257015637,-0.3056591313681375,-1.1637771294817838
0.09,0.173677176130687,0.033460846381586355,10.552433518390506,-0.475157116355262,0.16207451984820734,0.5630069816300559
0.095,-0.35152326374812126,-0.11707955188881077,10.015136625061546,-0.7620637062958988,-0.483997633608348,0.029182772364356884
0.1,-0.1268015868572587,0.033340540846364966,9.891117880795175,0.6158770318200656,0.6972539929052032,-0.2511803856083658
0.105,0.0684372578004596,0.0037800407265205006,9.762893890945115,0.3942132932454792,0.7782828058091172,-0.4373476845569785
0.11,-0.3236478390310591,0.0561005038949068,9.776331827052978,0.08898532556180132,-0.3893857048413321,-0.3833250845009965
0.115,0.10281308832668064,-0.078331879648164,9.973523774016202,0.4744597546180519,-0.24845669419123814,-0.7356087550248425
0.12,0.34721806019498797,0.20108856691035873,9.739923672392802,0.4761891718187765,-0.3303946199465362,0.10117932029107621
0.125,0.14026785096493619,-0.35821620784610486,9.925917025755744,0.4743537016910357,-0.2744051947604511,-0.0361399260970396
0.13,-0.04542823107384855,0.10200959274117671,9.526675301056416,-0.750138719095176,-0.19036173841913104,0.47102399320766203
0.135,-0.011546282579130318,-0.08862477538554586,9.37762075307776,-0.12233545088585487,0.44088899749958077,-0.5469595038781794
0.14,-0.2526836650922929,0.14597273128898663,9.531072053670533,0.25504626209221215,-0.5474642617352863,0.49537953822482794
0.145,-0.10466241536913966,0.18406095269888323,9.719420219723359,-0.28201582587562124,-0.15847881252040005,-0.37470096877331627
0.15,0.2301147621422841,-0.05260202839791639,9.770557380963199,-0.09297998374806792,-0.4254275767383481,0.6689750393789811
0.155,-0.15951792731635325,-0.13518382949607877,9.68410113559702,-0.6147687843001927,1.196910251017957,0.5316720027289641
0.16,-0.1780027892930124,-0.07943062529810425,9.727858193979213,-0.7022504110171173,0.15479572876049505,-0.05645136654156631
0.165,0.14340734920989381,-0.005092631084384997,9.620346434789175,0.24519713209916538,-0.631841508372098,0.44816160206349565
0.17,-0.32828044253414634,-0.2643770234040093,9.852688655338806,-0.5733938318629829,-0.02760824290300642,0.001567770711707118
0.17500000000000002,0.41760664061543623,-0.25820155106618403,9.66612564611827,0.5935826495610053,0.03733162688426629,-0.36031104762134736
0.18,0.0831252939365165,0.2987437764564468,10.064751970481645,0.13663366216894626,0.11410865760996314,-0.03072670299362499
0.185,0.06019008017855742,0.20754959695104536,9.621992710001113,0.1779994729091781,-0.41986986636761314,-0.6062717324160767
0.19,-0.03982124898913003,0.009948482306425964,10.141016496734844,0.43741488275797547,-0.5186068279509917,0.28028527838266315
0.195,0.2614337143650338,0.061891944511184585,9.882602217166534,0.4402387651961486,-0.4479000472911048,-1.0507886309972296
0.2,-0.44524465681560416,0.07286497748985135,9.614037940506034,0.09645598472350837,0.2517135043829667,0.711605137618409
0.20500000000000002,0.022260454759113358,0.3306163079249865,9.924960609081351,0.8827046045951992,0.08349071159416507,-0.07041831379733508
0.21,0.10274417924864941,-0.0011592176167078026,9.991131934524748,0.05400533537479089,-0.5294625093405538,-1.6025021312147552
0.215,-0.02700736478327422,-0.2533847074537847,9.931403246757714,-0.49365339730649027,0.0686469146041646,0.6202172101273458
0.22,0.09924655182027965,0.2060507309689765,9.70585259699898,-0.10293559121236846,0.7215378936630529,-0.7685285712563555
0.225,-0.15833519685002673,0.13475449284024468,9.697023864830586,-0.13690439142341418,0.6039700264381898,-0.04637356824999032
0.23,0.008582949950524858,-0.023459428377914218,9.734189126709564,0.5333789176343875,0.06026381311263611,0.5076414729327299
0.23500000000000001,-0.25667085759802305,-0.21873677758278856,9.809301121372538,1.2013004551873436,-0.2549355669209734,-0.36806235507261403
0.24,0.1214067859784248,0.07898637097112274,9.782325613939896,-0.33202582287549226,0.5887496901153195,-0.16538295597197059
0.245,0.3342699318644983,0.20248120992352653,9.555776831628002,-0.4027200034633008,-0.3472430138747817,0.07776897274978514
0.25,0.1520508115159399,0.09733337027157281,9.98916566903702,0.6886403819627286,0.5508043200777941,-0.37287657741361474
0.255,0.024727506651888415,-0.03744409859129394,9.731712738762088,-0.08206503440223684,0.36831554850549636,0.1219443978083075
0.26,0.3318038198320939,-0.18285548136018076,9.891849365581626,-0.22837924945547394,-0.3652476267603857,-0.7800616354886668
0.265,-0.04217677586212206,0.001189312595792106,9.541857721710052,0.12627008549717356,-0.1499536262037688,0.19525911928367964
0.27,0.11043667959398498,0.1767978207753233,9.784747637346504,1.1284480614301828,-0.7418693167924333,-0.2505723876060432
0.275,-0.10288595046471612,-0.20117950696163384,9.558330622020186,0.36579847580342634,0.0522509817015082,0.10247378638861605
0.28,-0.39748176625864845,-0.07416344488154458,9.313524461384915,-0.3244847789096501,0.8629579433721314,-0.3667888343990776
0.28500000000000003,0.4849295908264941,-0.1229649494576574,9.91539530613372,0.3362183799194032,0.42648803939310004,0.48416442180661096
0.29,0.1248954538539081,-0.07931796159024562,9.935822672784147,-0.4611870810404736,0.18207194286476303,-0.3834969330980761
0.295,-0.1057832604462651,-0.2283792431682357,9.469277107773328,-0.4787415848630803,-0.4783197729375154,0.1646791908176247
0.3,-0.12561321843844314,0.001290923750035598,9.762373275327045,-0.2800211278977598,0.19367383567914823,0.31121748366692037
0.305,0.04547790807589038,0.4593272834314293,9.768335138164392,-0.3038875178932,0.03311786638748521,-1.3255305530952015
0.31,0.15622075457587759,-0.016910949431010652,9.658804693949504,0.9302915590326802,0.17461051627615395,0.18050239478069136
0.315,-0.013932007130112264,0.09267414478243391,10.356495805802108,0.4446427872381949,0.41817932983733486,0.21397424842702734
0.32,0.2474320327327767,-0.29917648750978526,9.622104828066842,0.6174316886109775,0.05290867523252013,-0.1866449405097941
0.325,-0.147644022944063,0.39729365001770556,10.060568927642397,0.4724016753126089,0.09723373793641711,0.40723325352193457
0.33,-0.06102301205202663,0.06451888598611212,9.706120404105835,-0.0638747317951016,0.8333531631266147,-0.03940530383343999
0.335,-0.14236668248008127,0.42087547764184025,9.871486462227047,1.2083554024808982,0.4099699616298865,-0.5169792032331606
0.34,-0.002361637045425701,-0.11030468671367402,10.142672139437769,0.2552359606948763,-0.017496809998153888,0.04002351301186005
0.34500000000000003,-0.0755364722099328,-0.1454346100079877,10.008988548332828,0.13981153153266307,0.6778676770180461,-0.061907063415364706
0.35000000000000003,0.18616913903421306,-0.12037808410696596,9.85844470069724,-1.0868352495526326,0.1699563537902838,0.2337457728204706
0.355,0.4131139104720578,-0.07889432080616365,10.062206943244854,0.22451591851089586,0.08640633865457592,0.2040536869440044
0.36,-0.020790361108461407,0.1892304652768981,9.654528937608239,-0.24840370420539362,-0.41261206107013726,0.7253625189659978
0.365,0.08142928943894055,0.006396098738053544,9.756577812618131,0.05180417678260294,-0.19840273405397976,0.20178440827766062
0.37,0.03913002841795521,-0.06605643473548577,9.820624597081427,0.4225451772880419,-0.24888238791598583,-0.5779712192428067
