t,ax,ay,az,gx,gy,gz
0.0,0.2171638253817411,0.12218933571140185,9.87885763488033,0.2665231719466259,0.737918561595288,0.031099955516600483
0.005,0.07200999579457923,0.035701222902969516,9.57490446197557,0.1908401553584167,0.03768253156337874,0.1335007525540197
0.01,0.04009119542864179,0.030612572323761342,9.607207450467339,0.6171889304210979,0.7262739123877268,0.2500323032968578
0.015,0.04933220218348469,0.13018244252580224,9.907189812879107,1.029615259456097,0.36542057486393864,0.26824847832980786
0.02,-0.2307375657628415,-0.11468736853713082,9.796142967575266,-0.20908646878986745,-0.54596328719494,0.47505067587980304
0.025,0.046681332179070674,0.1890193016674564,9.984951780616399,-0.018559331466343552,-0.8265262078133974,-0.7021027393910915
0.03,0.027093065065315322,-0.32782850633969285,9.884121562765024,0.2736803698679675,-0.547493681671564,0.9971581940346043
0.035,0.00777560998415049,-0.08341049097207545,9.55342908714711,-0.4723322777786381,-0.5340585286220394,0.7162422311630077
0.04,-0.3140794797477728,-0.10060055742843783,9.685415920012582,-0.0949520678368836,0.031417484387114815,0.46426642912075844
0.045,-0.08998605160020198,0.08962684647106411,9.80786129136736,0.1913449107598313,-0.25503770869005316,0.7819569018614879
0.05,0.0942112611679632,0.045914083551814706,9.654794674305347,0.02500567998765232,-0.9117443494644543,0.8479261801190899
0.055,0.19111392483993747,0.274988766618375,9.643547389082784,0.058878210999317865,0.29534086495325373,0.2489524409143818
0.06,0.031096931755026293,-0.05200092761930258,9.456972141578161,-0.7257361514287007,-0.23748577823925057,0.2918206058734171
0.065,0.23121077683593572,0.06566703358731306,9.776435274684548,-0.13682468680667692,-1.2033076182810227,0.1939832652518762
0.07,-0.008806601993327471,-0.2826711919565558,10.055954042079838,-0.44907327710364375,-0.571803970968028,0.27660102435444156
0.075,-0.13833409265363492,0.08787530471431217,9.668595377192567,-0.7892424308209249,0.01815913549980931,-0.515352241063924
0.08,0.015154726952884646,-0.2819020576054756,9.786953800467778,-0.08295361469091328,-0.6033320259239039,0.30988345282468543
